u,mu,t,i,ev,obs,val_re,val_im
1.0,1.1,0.1875,3,1,n̂,1.7567766736994066,0.0
1.0,1.1,0.1875,4,1,â⁺,5.311819778156003e-14,0.0
1.0,1.1,0.1875,4,1,â,5.311819778156003e-14,0.0
1.0,1.1,0.1875,4,1,n̂,1.7639604496951273,0.0
1.0,1.1,0.1875,5,1,â⁺,5.3067445351404156e-14,0.0
1.0,1.1,0.1875,5,1,â,5.3067445351404156e-14,0.0
1.0,1.1,0.1875,5,1,n̂,1.763960449695126,0.0
1.0,1.1,0.1875,6,1,â⁺,5.2503624435248666e-14,0.0
1.0,1.1,0.1875,6,1,â,5.2503624435248666e-14,0.0
1.0,1.1,0.1875,6,1,n̂,1.7567766736994095,0.0
1.0,1.1,0.1875,7,1,â⁺,5.114620956998609e-14,0.0
1.0,1.1,0.1875,7,1,â,5.114620956998609e-14,0.0
1.0,1.1,0.1875,7,1,n̂,1.7587718263113516,0.0
1.0,1.1,0.1875,8,1,â⁺,4.7012140087454546e-14,0.0
1.0,1.1,0.1875,8,1,â,4.701214008745454e-14,0.0
1.0,1.1,0.1875,8,1,n̂,1.720491050294115,0.0
1.0,1.1,0.2,1,1,â⁺,-2.379272045424965e-14,0.0
1.0,1.1,0.2,1,1,â,-2.379272045424965e-14,0.0
1.0,1.1,0.2,1,1,n̂,1.7151674153208465,0.0
1.0,1.1,0.2,2,1,â⁺,-2.597524928455698e-14,0.0
1.0,1.1,0.2,2,1,â,-2.597524928455698e-14,0.0
1.0,1.1,0.2,2,1,n̂,1.761319478855965,0.0
1.0,1.1,0.2,3,1,â⁺,-2.7137665152499368e-14,0.0
1.0,1.1,0.2,3,1,â,-2.7137665152499374e-14,0.0
1.0,1.1,0.2,3,1,n̂,1.7587034553318648,0.0
1.0,1.1,0.2,4,1,â⁺,-2.8363610149867787e-14,0.0
1.0,1.1,0.2,4,1,â,-2.8363610149867787e-14,0.0
1.0,1.1,0.2,4,1,n̂,1.764809650491308,0.0
1.0,1.1,0.2,5,1,â⁺,-2.847559563147567e-14,0.0
1.0,1.1,0.2,5,1,â,-2.847559563147567e-14,0.0
1.0,1.1,0.2,5,1,n̂,1.7648096504913016,0.0
1.0,1.1,0.2,6,1,â⁺,-2.735691318609621e-14,0.0
1.0,1.1,0.2,6,1,â,-2.735691318609621e-14,0.0
1.0,1.1,0.2,6,1,n̂,1.7587034553318683,0.0
1.0,1.1,0.2,7,1,â⁺,-2.627310731984289e-14,0.0
1.0,1.1,0.2,7,1,â,-2.627310731984289e-14,0.0
1.0,1.1,0.2,7,1,n̂,1.7613194788559663,0.0
1.0,1.1,0.2,8,1,â⁺,-2.4081540218553e-14,0.0
1.0,1.1,0.2,8,1,â,-2.4081540218553002e-14,0.0
1.0,1.1,0.2,8,1,n̂,1.7151674153208467,0.0
1.0,1.1,0.2125,1,1,â⁺,-1.681267862960142e-13,0.0
1.0,1.1,0.2125,1,1,â,-1.681267862960142e-13,0.0
1.0,1.1,0.2125,1,1,n̂,1.7104314243191887,0.0
1.0,1.1,0.2125,2,1,â⁺,-1.776387165104149e-13,0.0
1.0,1.1,0.2125,2,1,â,-1.776387165104149e-13,0.0
1.0,1.1,0.2125,2,1,n̂,1.7636197824117623,0.0
1.0,1.1,0.2125,3,1,â⁺,-1.818334125801472e-13,0.0
1.0,1.1,0.2125,3,1,â,-1.8183341258014723e-13,0.0
1.0,1.1,0.2125,3,1,n̂,1.7603665566499211,0.0
1.0,1.1,0.2125,4,1,â⁺,-1.825803424199428e-13,0.0
1.0,1.1,0.2125,4,1,â,-1.825803424199428e-13,0.0
1.0,1.1,0.2125,4,1,n̂,1.7655822366191238,0.0
1.0,1.1,0.2125,5,1,â⁺,-1.82569305787285e-13,0.0
1.0,1.1,0.2125,5,1,â,-1.82569305787285e-13,0.0
1.0,1.1,0.2125,5,1,n̂,1.7655822366191218,0.0
1.0,1.1,0.2125,6,1,â⁺,-1.819491851585382e-13,0.0
1.0,1.1,0.2125,6,1,â,-1.819491851585382e-13,0.0
1.0,1.1,0.2125,6,1,n̂,1.7603665566499203,0.0
1.0,1.1,0.2125,7,1,â⁺,-1.7765494718719248e-13,0.0
1.0,1.1,0.2125,7,1,â,-1.7765494718719248e-13,0.0
1.0,1.1,0.2125,7,1,n̂,1.7636197824117628,0.0
1.0,1.1,0.2125,8,1,â⁺,-1.6809404867104984e-13,0.0
1.0,1.1,0.2125,8,1,â,-1.6809404867104984e-13,0.0
1.0,1.1,0.2125,8,1,n̂,1.71043142431919,0.0
1.0,1.1,0.225,1,1,â⁺,-6.464889980906991e-13,0.0
1.0,1.1,0.225,1,1,â,-6.464889980906992e-13,0.0
1.0,1.1,0.225,1,1,n̂,1.70621358588222,0.0
1.0,1.1,0.225,2,1,â⁺,-6.86374564619429e-13,0.0
1.0,1.1,0.225,2,1,â,-6.86374564619429e-13,0.0
1.0,1.1,0.225,2,1,n̂,1.7656980932627078,0.0
1.0,1.1,0.225,3,1,â⁺,-7.082640781217992e-13,0.0
1.0,1.1,0.225,3,1,â,-7.082640781217992e-13,0.0
1.0,1.1,0.225,3,1,n̂,1.7618060082725506,0.0
1.0,1.1,0.225,4,1,â⁺,-7.158419507915929e-13,0.0
1.0,1.1,0.225,4,1,â,-7.158419507915929e-13,0.0
1.0,1.1,0.225,4,1,n̂,1.7662823125825167,0.0
1.0,1.1,0.225,5,1,â⁺,-7.158880146213381e-13,0.0
1.0,1.1,0.225,5,1,â,-7.158880146213381e-13,0.0
1.0,1.1,0.225,5,1,n̂,1.76628231258251,0.0
1.0,1.1,0.225,6,1,â⁺,-7.082302798804321e-13,0.0
1.0,1.1,0.225,6,1,â,-7.082302798804321e-13,0.0
1.0,1.1,0.225,6,1,n̂,1.7618060082725502,0.0
1.0,1.1,0.225,7,1,â⁺,-6.865170711088142e-13,0.0
1.0,1.1,0.225,7,1,â,-6.865170711088142e-13,0.0
1.0,1.1,0.225,7,1,n̂,1.7656980932627104,0.0
1.0,1.1,0.225,8,1,â⁺,-6.465684520347882e-13,0.0
1.0,1.1,0.225,8,1,â,-6.465684520347882e-13,0.0
1.0,1.1,0.225,8,1,n̂,1.7062135858822196,0.0
1.0,1.1,0.2375,1,1,â⁺,-1.8622452731727913e-12,0.0
1.0,1.1,0.2375,1,1,â,-1.8622452731727917e-12,0.0
1.0,1.1,0.2375,1,1,n̂,1.7024513336846985,0.0
1.0,1.1,0.2375,2,1,â⁺,-1.9671940244186198e-12,0.0
1.0,1.1,0.2375,2,1,â,-1.9671940244186198e-12,0.0
1.0,1.1,0.2375,2,1,n̂,1.7675779494338477,0.0
1.0,1.1,0.2375,3,1,â⁺,-2.0272636433349685e-12,0.0
1.0,1.1,0.2375,3,1,â,-2.0272636433349685e-12,0.0
1.0,1.1,0.2375,3,1,n̂,1.7630555433679105,0.0
1.0,1.1,0.2375,4,1,â⁺,-2.04987344391917e-12,0.0
1.0,1.1,0.2375,4,1,â,-2.0498734439191703e-12,0.0
1.0,1.1,0.2375,4,1,n̂,1.766915173513536,0.0
1.0,1.1,0.2375,5,1,â⁺,-2.0498451186747556e-12,0.0
1.0,1.1,0.2375,5,1,â,-2.0498451186747556e-12,0.0
1.0,1.1,0.2375,5,1,n̂,1.7669151735135378,0.0
1.0,1.1,0.2375,6,1,â⁺,-2.027253140320716e-12,0.0
1.0,1.1,0.2375,6,1,â,-2.027253140320716e-12,0.0
1.0,1.1,0.2375,6,1,n̂,1.763055543367912,0.0
1.0,1.1,0.2375,7,1,â⁺,-1.9671378210106674e-12,0.0
1.0,1.1,0.2375,7,1,â,-1.9671378210106674e-12,0.0
1.0,1.1,0.2375,7,1,n̂,1.7675779494338482,0.0
1.0,1.1,0.2375,8,1,â⁺,-1.862124911843028e-12,0.0
1.0,1.1,0.2375,8,1,â,-1.862124911843028e-12,0.0
1.0,1.1,0.2375,8,1,n̂,1.7024513336846954,0.0
1.0,1.1,0.25,1,1,â⁺,-4.4037882885298474e-13,0.0
1.0,1.1,0.25,1,1,â,-4.403788288529847e-13,0.0
1.0,1.1,0.25,1,1,n̂,1.699089046604431,0.0
1.0,1.1,0.25,2,1,â⁺,-4.62640479773791e-13,0.0
1.0,1.1,0.25,2,1,â,-4.62640479773791e-13,0.0
1.0,1.1,0.25,2,1,n̂,1.769280812092452,0.0
1.0,1.1,0.25,3,1,â⁺,-4.764563513572953e-13,0.0
1.0,1.1,0.25,3,1,â,-4.764563513572953e-13,0.0
1.0,1.1,0.25,3,1,n̂,1.764143520617193,0.0
1.0,1.1,0.25,4,1,â⁺,-4.810666811937237e-13,0.0
1.0,1.1,0.25,4,1,â,-4.810666811937237e-13,0.0
1.0,1.1,0.25,4,1,n̂,1.7674866206859496,0.0
1.0,1.1,0.25,5,1,â⁺,-4.811518178221393e-13,0.0
1.0,1.1,0.25,5,1,â,-4.811518178221393e-13,0.0
1.0,1.1,0.25,5,1,n̂,1.7674866206859527,0.0
1.0,1.1,0.25,6,1,â⁺,-4.766867207672404e-13,0.0
1.0,1.1,0.25,6,1,â,-4.766867207672404e-13,0.0
1.0,1.1,0.25,6,1,n̂,1.7641435206171976,0.0
1.0,1.1,0.25,7,1,â⁺,-4.629241089325708e-13,0.0
1.0,1.1,0.25,7,1,â,-4.629241089325708e-13,0.0
1.0,1.1,0.25,7,1,n̂,1.76928081209245,0.0
1.0,1.1,0.25,8,1,â⁺,-4.4058221318221897e-13,0.0
1.0,1.1,0.25,8,1,â,-4.4058221318221897e-13,0.0
1.0,1.1,0.25,8,1,n̂,1.6990890466044335,0.0
1.0,1.1,0.2625,1,1,â⁺,3.950179547881334e-12,0.0
1.0,1.1,0.2625,1,1,â,3.950179547881334e-12,0.0
1.0,1.1,0.2625,1,1,n̂,1.696077697136133,0.0
1.0,1.1,0.2625,2,1,â⁺,4.1416365960905604e-12,0.0
1.0,1.1,0.2625,2,1,â,4.1416365960905604e-12,0.0
1.0,1.1,0.2625,2,1,n̂,1.7708260126618556,0.0
1.0,1.1,0.2625,3,1,â⁺,4.2686717205143595e-12,0.0
1.0,1.1,0.2625,3,1,â,4.268671720514359e-12,0.0
1.0,1.1,0.2625,3,1,n̂,1.7650937664828037,0.0
1.0,1.1,0.2625,4,1,â⁺,4.318308329822706e-12,0.0
1.0,1.1,0.2625,4,1,â,4.318308329822707e-12,0.0
1.0,1.1,0.2625,4,1,n̂,1.7680025237192425,0.0
1.0,1.1,0.2625,5,1,â⁺,4.318442017256672e-12,0.0
1.0,1.1,0.2625,5,1,â,4.318442017256671e-12,0.0
1.0,1.1,0.2625,5,1,n̂,1.7680025237192412,0.0
1.0,1.1,0.2625,6,1,â⁺,4.268912667130726e-12,0.0
1.0,1.1,0.2625,6,1,â,4.268912667130726e-12,0.0
1.0,1.1,0.2625,6,1,n̂,1.7650937664828028,0.0
1.0,1.1,0.2625,7,1,â⁺,4.141980214203296e-12,0.0
1.0,1.1,0.2625,7,1,â,4.141980214203296e-12,0.0
1.0,1.1,0.2625,7,1,n̂,1.7708260126618551,0.0
1.0,1.1,0.2625,8,1,â⁺,3.950583722564853e-12,0.0
1.0,1.1,0.2625,8,1,â,3.950583722564853e-12,0.0
1.0,1.1,0.2625,8,1,n̂,1.696077697136136,0.0
1.0,1.1,0.275,1,1,â⁺,1.2082052856880541e-11,0.0
1.0,1.1,0.275,1,1,â,1.208205285688054e-11,0.0
1.0,1.1,0.275,1,1,n̂,1.8537818346478891,0.0
1.0,1.1,0.275,2,1,â⁺,1.2626394984319526e-11,0.0
1.0,1.1,0.275,2,1,â,1.2626394984319527e-11,0.0
1.0,1.1,0.275,2,1,n̂,1.8898923563412895,0.0
1.0,1.1,0.275,3,1,â⁺,1.3008490208490437e-11,0.0
1.0,1.1,0.275,3,1,â,1.3008490208490438e-11,0.0
1.0,1.1,0.275,3,1,n̂,1.879203588659259,0.0
1.0,1.1,0.275,4,1,â⁺,1.3162063988513199e-11,0.0
1.0,1.1,0.275,4,1,â,1.3162063988513199e-11,0.0
1.0,1.1,0.275,4,1,n̂,1.8771222203516413,0.0
1.0,1.1,0.275,5,1,â⁺,1.3161830262361186e-11,0.0
1.0,1.1,0.275,5,1,â,1.3161830262361186e-11,0.0
1.0,1.1,0.275,5,1,n̂,1.8771222203516396,0.0
1.0,1.1,0.275,6,1,â⁺,1.3007803498862946e-11,0.0
1.0,1.1,0.275,6,1,â,1.3007803498862946e-11,0.0
1.0,1.1,0.275,6,1,n̂,1.8792035886592526,0.0
1.0,1.1,0.275,7,1,â⁺,1.2625303886131462e-11,0.0
1.0,1.1,0.275,7,1,â,1.2625303886131463e-11,0.0
1.0,1.1,0.275,7,1,n̂,1.8898923563412797,0.0
1.0,1.1,0.275,8,1,â⁺,1.2080749242646964e-11,0.0
1.0,1.1,0.275,8,1,â,1.2080749242646964e-11,0.0
1.0,1.1,0.275,8,1,n̂,1.8537818346478803,0.0
1.0,1.1,0.2875,1,1,â⁺,7.285373817621535e-12,0.0
1.0,1.1,0.2875,1,1,â,7.285373817621535e-12,0.0
1.0,1.1,0.2875,1,1,n̂,1.852125574633607,0.0
1.0,1.1,0.2875,2,1,â⁺,7.59159897075814e-12,0.0
1.0,1.1,0.2875,2,1,â,7.59159897075814e-12,0.0
1.0,1.1,0.2875,2,1,n̂,1.8902541153663952,0.0
1.0,1.1,0.2875,3,1,â⁺,7.821279689952297e-12,0.0
1.0,1.1,0.2875,3,1,â,7.821279689952297e-12,0.0
1.0,1.1,0.2875,3,1,n̂,1.879717754342539,0.0
1.0,1.1,0.2875,4,1,â⁺,7.915469143029356e-12,0.0
1.0,1.1,0.2875,4,1,â,7.915469143029356e-12,0.0
1.0,1.1,0.2875,4,1,n̂,1.8779025556574285,0.0
1.0,1.1,0.2875,5,1,â⁺,7.915165079378e-12,0.0
1.0,1.1,0.2875,5,1,â,7.915165079378e-12,0.0
1.0,1.1,0.2875,5,1,n̂,1.8779025556574276,0.0
1.0,1.1,0.2875,6,1,â⁺,7.820458457671283e-12,0.0
1.0,1.1,0.2875,6,1,â,7.820458457671283e-12,0.0
1.0,1.1,0.2875,6,1,n̂,1.8797177543425394,0.0
1.0,1.1,0.2875,7,1,â⁺,7.59044235899044e-12,0.0
1.0,1.1,0.2875,7,1,â,7.59044235899044e-12,0.0
1.0,1.1,0.2875,7,1,n̂,1.890254115366398,0.0
1.0,1.1,0.2875,8,1,â⁺,7.283972599292937e-12,0.0
1.0,1.1,0.2875,8,1,â,7.283972599292937e-12,0.0
1.0,1.1,0.2875,8,1,n̂,1.8521255746336087,0.0
1.0,1.1,0.3,1,1,â⁺,6.930939330876374e-13,0.0
1.0,1.1,0.3,1,1,â,6.930939330876373e-13,0.0
1.0,1.1,0.3,1,1,n̂,1.8506957220101343,0.0
1.0,1.1,0.3,2,1,â⁺,7.197263387125516e-13,0.0
1.0,1.1,0.3,2,1,â,7.197263387125516e-13,0.0
1.0,1.1,0.3,2,1,n̂,1.8905848809595083,0.0
1.0,1.1,0.3,3,1,â⁺,7.408530626115299e-13,0.0
1.0,1.1,0.3,3,1,â,7.408530626115299e-13,0.0
1.0,1.1,0.3,3,1,n̂,1.8801511410155873,0.0
1.0,1.1,0.3,4,1,â⁺,7.495640064611728e-13,0.0
1.0,1.1,0.3,4,1,â,7.495640064611728e-13,0.0
1.0,1.1,0.3,4,1,n̂,1.8785682560147683,0.0
1.0,1.1,0.3,5,1,â⁺,7.497491373862006e-13,0.0
1.0,1.1,0.3,5,1,â,7.497491373862006e-13,0.0
1.0,1.1,0.3,5,1,n̂,1.878568256014768,0.0
1.0,1.1,0.3,6,1,â⁺,7.412875256379476e-13,0.0
1.0,1.1,0.3,6,1,â,7.412875256379475e-13,0.0
1.0,1.1,0.3,6,1,n̂,1.880151141015585,0.0
1.0,1.1,0.3,7,1,â⁺,7.202454857267482e-13,0.0
1.0,1.1,0.3,7,1,â,7.202454857267483e-13,0.0
1.0,1.1,0.3,7,1,n̂,1.890584880959506,0.0
1.0,1.1,0.3,8,1,â⁺,6.936086207107837e-13,0.0
1.0,1.1,0.3,8,1,â,6.936086207107837e-13,0.0
1.0,1.1,0.3,8,1,n̂,1.8506957220101365,0.0
1.0,1.1,0.3125,1,1,â⁺,1.4505426108576784e-12,0.0
1.0,1.1,0.3125,1,1,â,1.4505426108576784e-12,0.0
1.0,1.1,0.3125,1,1,n̂,1.8494644318387339,0.0
1.0,1.1,0.3125,2,1,â⁺,1.5031810858762692e-12,0.0
1.0,1.1,0.3125,2,1,â,1.5031810858762692e-12,0.0
1.0,1.1,0.3125,2,1,n̂,1.8908846508768236,0.0
1.0,1.1,0.3125,3,1,â⁺,1.5477392670532924e-12,0.0
1.0,1.1,0.3125,3,1,â,1.5477392670532924e-12,0.0
1.0,1.1,0.3125,3,1,n̂,1.880514870523939,0.0
1.0,1.1,0.3125,4,1,â⁺,1.5664942672706125e-12,0.0
1.0,1.1,0.3125,4,1,â,1.566494267270612e-12,0.0
1.0,1.1,0.3125,4,1,n̂,1.8791360467605074,0.0
1.0,1.1,0.3125,5,1,â⁺,1.5665619219821988e-12,0.0
1.0,1.1,0.3125,5,1,â,1.5665619219821988e-12,0.0
1.0,1.1,0.3125,5,1,n̂,1.8791360467605116,0.0
1.0,1.1,0.3125,6,1,â⁺,1.5477919478901243e-12,0.0
1.0,1.1,0.3125,6,1,â,1.5477919478901243e-12,0.0
1.0,1.1,0.3125,6,1,n̂,1.8805148705239356,0.0
1.0,1.1,0.3125,7,1,â⁺,1.5032558652583814e-12,0.0
1.0,1.1,0.3125,7,1,â,1.5032558652583814e-12,0.0
1.0,1.1,0.3125,7,1,n̂,1.890884650876823,0.0
1.0,1.1,0.3125,8,1,â⁺,1.4506985662647844e-12,0.0
1.0,1.1,0.3125,8,1,â,1.4506985662647844e-12,0.0
1.0,1.1,0.3125,8,1,n̂,1.849464431838736,0.0
1.0,1.1,0.325,1,1,â⁺,-3.9120150096869165e-14,0.0
1.0,1.1,0.325,1,1,â,-3.9120150096869165e-14,0.0
1.0,1.1,0.325,1,1,n̂,1.8484072830474552,0.0
1.0,1.1,0.325,2,1,â⁺,-4.07435483872934e-14,0.0
1.0,1.1,0.325,2,1,â,-4.07435483872934e-14,0.0
1.0,1.1,0.325,2,1,n̂,1.891154143478332,0.0
1.0,1.1,0.325,3,1,â⁺,-4.2453370394134596e-14,0.0
1.0,1.1,0.325,3,1,â,-4.2453370394134596e-14,0.0
1.0,1.1,0.325,3,1,n̂,1.8808185367388526,0.0
1.0,1.1,0.325,4,1,â⁺,-4.30120636435975e-14,0.0
1.0,1.1,0.325,4,1,â,-4.30120636435975e-14,0.0
1.0,1.1,0.325,4,1,n̂,1.8796200367353437,0.0
1.0,1.1,0.325,5,1,â⁺,-4.2938974476602496e-14,0.0
1.0,1.1,0.325,5,1,â,-4.2938974476602496e-14,0.0
1.0,1.1,0.325,5,1,n̂,1.8796200367353457,0.0
1.0,1.1,0.325,6,1,â⁺,-4.250552412895586e-14,0.0
1.0,1.1,0.325,6,1,â,-4.250552412895586e-14,0.0
1.0,1.1,0.325,6,1,n̂,1.8808185367388555,0.0
1.0,1.1,0.325,7,1,â⁺,-4.079279157106208e-14,0.0
1.0,1.1,0.325,7,1,â,-4.079279157106208e-14,0.0
1.0,1.1,0.325,7,1,n̂,1.8911541434783306,0.0
1.0,1.1,0.325,8,1,â⁺,-3.910875668729143e-14,0.0
1.0,1.1,0.325,8,1,â,-3.910875668729143e-14,0.0
1.0,1.1,0.325,8,1,n̂,1.848407283047453,0.0
1.0,1.1,0.3375,1,1,â⁺,-9.889512624042458e-13,0.0
1.0,1.1,0.3375,1,1,â,-9.889512624042458e-13,0.0
1.0,1.1,0.3375,1,1,n̂,1.8475028956860096,0.0
1.0,1.1,0.3375,2,1,â⁺,-1.0195054111474066e-12,0.0
1.0,1.1,0.3375,2,1,â,-1.0195054111474064e-12,0.0
1.0,1.1,0.3375,2,1,n̂,1.891394551349051,0.0
1.0,1.1,0.3375,3,1,â⁺,-1.0499008405066867e-12,0.0
1.0,1.1,0.3375,3,1,â,-1.0499008405066867e-12,0.0
1.0,1.1,0.3375,3,1,n̂,1.8810704041109982,0.0
1.0,1.1,0.3375,4,1,â⁺,-1.0632598177564597e-12,0.0
1.0,1.1,0.3375,4,1,â,-1.0632598177564597e-12,0.0
1.0,1.1,0.3375,4,1,n̂,1.8800321488539522,0.0
1.0,1.1,0.3375,5,1,â⁺,-1.0633229257136113e-12,0.0
1.0,1.1,0.3375,5,1,â,-1.0633229257136113e-12,0.0
1.0,1.1,0.3375,5,1,n̂,1.8800321488539518,0.0
1.0,1.1,0.3375,6,1,â⁺,-1.049906099987244e-12,0.0
1.0,1.1,0.3375,6,1,â,-1.049906099987244e-12,0.0
1.0,1.1,0.3375,6,1,n̂,1.8810704041109936,0.0
1.0,1.1,0.3375,7,1,â⁺,-1.0194976773445515e-12,0.0
1.0,1.1,0.3375,7,1,â,-1.0194976773445515e-12,0.0
1.0,1.1,0.3375,7,1,n̂,1.8913945513490478,0.0
1.0,1.1,0.3375,8,1,â⁺,-9.889170899891758e-13,0.0
1.0,1.1,0.3375,8,1,â,-9.889170899891758e-13,0.0
1.0,1.1,0.3375,8,1,n̂,1.8475028956860091,0.0
1.0,1.1,0.35,1,1,â⁺,-1.0801552662075835e-12,0.0
1.0,1.1,0.35,1,1,â,-1.0801552662075837e-12,0.0
1.0,1.1,0.35,1,1,n̂,1.8467325694903636,0.0
1.0,1.1,0.35,2,1,â⁺,-1.1110926301886687e-12,0.0
1.0,1.1,0.35,2,1,â,-1.1110926301886689e-12,0.0
1.0,1.1,0.35,2,1,n̂,1.891607362421371,0.0
1.0,1.1,0.35,3,1,â⁺,-1.1435701246001666e-12,0.0
1.0,1.1,0.35,3,1,â,-1.1435701246001666e-12,0.0
1.0,1.1,0.35,3,1,n̂,1.8812775877865806,0.0
1.0,1.1,0.35,4,1,â⁺,-1.1577911344978289e-12,0.0
1.0,1.1,0.35,4,1,â,-1.1577911344978289e-12,0.0
1.0,1.1,0.35,4,1,n̂,1.8803824803016003,0.0
1.0,1.1,0.35,5,1,â⁺,-1.157787417397468e-12,0.0
1.0,1.1,0.35,5,1,â,-1.157787417397468e-12,0.0
1.0,1.1,0.35,5,1,n̂,1.8803824803015954,0.0
1.0,1.1,0.35,6,1,â⁺,-1.1435271050930997e-12,0.0
1.0,1.1,0.35,6,1,â,-1.1435271050930997e-12,0.0
1.0,1.1,0.35,6,1,n̂,1.8812775877865853,0.0
1.0,1.1,0.35,7,1,â⁺,-1.1110675475028944e-12,0.0
1.0,1.1,0.35,7,1,â,-1.1110675475028946e-12,0.0
1.0,1.1,0.35,7,1,n̂,1.8916073624213774,0.0
1.0,1.1,0.35,8,1,â⁺,-1.0800785125755006e-12,0.0
1.0,1.1,0.35,8,1,â,-1.0800785125755006e-12,0.0
1.0,1.1,0.35,8,1,n̂,1.8467325694903616,0.0
1.0,1.1,0.3625,1,1,â⁺,-1.3842584512559214e-13,0.0
1.0,1.1,0.3625,1,1,â,-1.3842584512559214e-13,0.0
1.0,1.1,0.3625,1,1,n̂,1.8460799528837621,0.0
1.0,1.1,0.3625,2,1,â⁺,-1.4213769990664085e-13,0.0
1.0,1.1,0.3625,2,1,â,-1.4213769990664082e-13,0.0
1.0,1.1,0.3625,2,1,n̂,1.8917942314768408,0.0
1.0,1.1,0.3625,3,1,â⁺,-1.4588853583186575e-13,0.0
1.0,1.1,0.3625,3,1,â,-1.4588853583186578e-13,0.0
1.0,1.1,0.3625,3,1,n̂,1.8814462134119103,0.0
1.0,1.1,0.3625,4,1,â⁺,-1.474862438143032e-13,0.0
1.0,1.1,0.3625,4,1,â,-1.474862438143032e-13,0.0
1.0,1.1,0.3625,4,1,n̂,1.8806796022274743,0.0
1.0,1.1,0.3625,5,1,â⁺,-1.4749322817173253e-13,0.0
1.0,1.1,0.3625,5,1,â,-1.4749322817173253e-13,0.0
1.0,1.1,0.3625,5,1,n̂,1.8806796022274699,0.0
1.0,1.1,0.3625,6,1,â⁺,-1.4588295082324637e-13,0.0
1.0,1.1,0.3625,6,1,â,-1.4588295082324637e-13,0.0
1.0,1.1,0.3625,6,1,n̂,1.8814462134119085,0.0
1.0,1.1,0.3625,7,1,â⁺,-1.4210685809044333e-13,0.0
1.0,1.1,0.3625,7,1,â,-1.4210685809044338e-13,0.0
1.0,1.1,0.3625,7,1,n̂,1.8917942314768428,0.0
1.0,1.1,0.3625,8,1,â⁺,-1.384221358107847e-13,0.0
1.0,1.1,0.3625,8,1,â,-1.384221358107847e-13,0.0
1.0,1.1,0.3625,8,1,n̂,1.8460799528837615,0.0
1.0,1.1,0.375,1,1,â⁺,2.3571731336706506e-13,0.0
1.0,1.1,0.375,1,1,â,2.3571731336706506e-13,0.0
1.0,1.1,0.375,1,1,n̂,1.8455307457568786,0.0
1.0,1.1,0.375,2,1,â⁺,2.415382172592128e-13,0.0
1.0,1.1,0.375,2,1,â,2.415382172592128e-13,0.0
1.0,1.1,0.375,2,1,n̂,1.8919568889847194,0.0
1.0,1.1,0.375,3,1,â⁺,2.4900076747004497e-13,0.0
1.0,1.1,0.375,3,1,â,2.4900076747004497e-13,0.0
1.0,1.1,0.375,3,1,n̂,1.8815815568730943,0.0
1.0,1.1,0.375,4,1,â⁺,2.5203946204631304e-13,0.0
1.0,1.1,0.375,4,1,â,2.5203946204631304e-13,0.0
1.0,1.1,0.375,4,1,n̂,1.8809308083853362,0.0
1.0,1.1,0.375,5,1,â⁺,2.521003315567703e-13,0.0
1.0,1.1,0.375,5,1,â,2.521003315567703e-13,0.0
1.0,1.1,0.375,5,1,n̂,1.88093080838533,0.0
1.0,1.1,0.375,6,1,â⁺,2.4917138511302e-13,0.0
1.0,1.1,0.375,6,1,â,2.4917138511302e-13,0.0
1.0,1.1,0.375,6,1,n̂,1.8815815568730976,0.0
1.0,1.1,0.375,7,1,â⁺,2.4188411499786555e-13,0.0
1.0,1.1,0.375,7,1,â,2.4188411499786555e-13,0.0
1.0,1.1,0.375,7,1,n̂,1.8919568889847231,0.0
1.0,1.1,0.375,8,1,â⁺,2.3615586869575324e-13,0.0
1.0,1.1,0.375,8,1,â,2.3615586869575324e-13,0.0
1.0,1.1,0.375,8,1,n̂,1.8455307457568786,0.0
1.0,1.1,0.3875,1,1,â⁺,-1.7023177065403657e-13,0.0
1.0,1.1,0.3875,1,1,â,-1.7023177065403657e-13,0.0
1.0,1.1,0.3875,1,1,n̂,1.8450724360398938,0.0
1.0,1.1,0.3875,2,1,â⁺,-1.7410883929669863e-13,0.0
1.0,1.1,0.3875,2,1,â,-1.7410883929669863e-13,0.0
1.0,1.1,0.3875,2,1,n̂,1.8920970774494448,0.0
1.0,1.1,0.3875,3,1,â⁺,-1.789403119560907e-13,0.0
1.0,1.1,0.3875,3,1,â,-1.789403119560907e-13,0.0
1.0,1.1,0.3875,3,1,n̂,1.8816881653174842,0.0
1.0,1.1,0.3875,4,1,â⁺,-1.811174486582174e-13,0.0
1.0,1.1,0.3875,4,1,â,-1.811174486582174e-13,0.0
1.0,1.1,0.3875,4,1,n̂,1.8811423211931917,0.0
1.0,1.1,0.3875,5,1,â⁺,-1.8107038581099284e-13,0.0
1.0,1.1,0.3875,5,1,â,-1.8107038581099284e-13,0.0
1.0,1.1,0.3875,5,1,n̂,1.8811423211931921,0.0
1.0,1.1,0.3875,6,1,â⁺,-1.7891342954411094e-13,0.0
1.0,1.1,0.3875,6,1,â,-1.7891342954411096e-13,0.0
1.0,1.1,0.3875,6,1,n̂,1.8816881653174844,0.0
1.0,1.1,0.3875,7,1,â⁺,-1.7405952243011886e-13,0.0
1.0,1.1,0.3875,7,1,â,-1.7405952243011886e-13,0.0
1.0,1.1,0.3875,7,1,n̂,1.8920970774494426,0.0
